REFERENCE COEFFICIENTS GREATER THAN 0.0000000
 /22/\\2/2\           0.0000023
 /2\/22202\           0.0000023
 /2\/22220\           0.0000023
 /\2/\2/2\2           0.0000022
 /\2/\/2\22          -0.0000022
 2/2\220202          -0.0000022
 2/2\202022          -0.0000022
 /\/\222220          -0.0000022
 /22/20\2\2           0.0000021
 /22/2\0\22          -0.0000021
 /2/\22/2\\          -0.0000021
 /2/\2/2\2\           0.0000021
 /\/\222022          -0.0000021
 /\/\222202          -0.0000021
 2/\20/2\22           0.0000020
 2/\202/2\2          -0.0000020
 /2\/\02222           0.0000020
 /2\/\20222           0.0000020
 /\22202022           0.0000020
 /\22220202           0.0000020
 /\2/2\2/2\          -0.0000019
 /\2/22\2/\           0.0000019
 2/\2/2\2/\           0.0000019
 2/\2/\2/2\          -0.0000019
 /\20222220           0.0000019
 /2/2\0222\          -0.0000019
 /2/2\2022\          -0.0000019
 //222\2\20          -0.0000019
 //2222\2\0           0.0000019
 20/2\2/2\2          -0.0000018
 20/2\/2\22           0.0000018
 2/\2220202           0.0000018
 2/\2202022           0.0000018
 2/\//2\2\2           0.0000018
 2/\//\2\22          -0.0000018
 2//\02222\          -0.0000017
 /22//\2\2\          -0.0000017
 /22//2\2\\           0.0000017
 02/2\2/2\2          -0.0000016
 02/2\/2\22           0.0000016
 2/222\0/2\          -0.0000016
 2/2220\2/\           0.0000016
 0022222022           0.0000016
 0022222202           0.0000016
 //2\\22220          -0.0000016
 2//\\2/2\2           0.0000016
 2//\\/2\22          -0.0000016
 /\2/02222\          -0.0000016
 /20\220222           0.0000015
 /20\202222           0.0000015
 2/02\2/2\2           0.0000015
 /2\0022222          -0.0000015
 2/02\/2\22          -0.0000015
 02/2\22202          -0.0000015
 02/2\22022          -0.0000015
 2///22\2\\          -0.0000015
 2///2\2\2\           0.0000015
 0/22\22220           0.0000015
 20/222220\           0.0000015
 20/222202\           0.0000015
 /220\2/2\2           0.0000015
 /220\/2\22          -0.0000015
 2/0202222\           0.0000015
 2/2/20\2\2           0.0000014
 2/2/2\0\22          -0.0000014
 0/22\22202           0.0000014
 0/22\22022           0.0000014
 02/2/\2\22           0.0000014
 02/2/2\2\2          -0.0000014
 /\22022220           0.0000014
 /02222202\           0.0000014
 /02222220\           0.0000014
 /\22002222          -0.0000013
 /\22020222          -0.0000013
 /2/\/2\2\2           0.0000013
 /2/\/\2\22          -0.0000013
 0202022222          -0.0000013
 20/0\22222           0.0000013
 /\/222220\           0.0000013
 /\/222202\           0.0000013
 /2/22\0\22          -0.0000013
 /2/220\2\2           0.0000013
 20//\2222\          -0.0000013
 20/\022222           0.0000013
 2002/2222\           0.0000012
 2/\0202222          -0.0000012
 2/\0220222          -0.0000012
 /2/22\/\\2          -0.0000012
 /2/\\2/2\2           0.0000012
 /2/\\/2\22          -0.0000012
 2/0\220222           0.0000012
 2/0\202222           0.0000012
 20/022222\          -0.0000012
 2/02/\2\22           0.0000012
 2/02/2\2\2          -0.0000012
 022//2\2\2           0.0000011
 022//\2\22          -0.0000011
 /20\222220           0.0000011
 2/22\00222          -0.0000011
 //\\222220           0.0000011
 2/\/22\2/\           0.0000011
 2/\/2\2/2\          -0.0000011
 2/\/22022\          -0.0000011
 2/\/20222\          -0.0000011
 2/0/22\2\2           0.0000011
 2/0/2\2\22          -0.0000011
 0/2\222220          -0.0000011
 2//22\/\\2          -0.0000011
 /202\/2\22           0.0000010
 /202\2/2\2          -0.0000010
 0/2222220\          -0.0000010
 0/2222202\          -0.0000010
 200/22222\           0.0000010
 20/2\22202          -0.0000009
 20/2\22022          -0.0000009
 /\/\22/2\2           0.0000009
 /\/\2/2\22          -0.0000009
 /2\//2\2\2           0.0000009
 /2\//\2\22          -0.0000009
 //222\2\02          -0.0000009
 //2222\0\2           0.0000009
 /2/22/\\\2          -0.0000009
 20//2\2\22          -0.0000008
 20//22\2\2           0.0000008
 02/220222\           0.0000008
 02/222022\           0.0000008
 /\/22/2\2\           0.0000008
 /\/222/2\\          -0.0000008
 0202220222          -0.0000008
 0202202222          -0.0000008
 /\20202222          -0.0000008
 /\20220222          -0.0000008
 2/2002222\          -0.0000008
 /2\/2/2\2\          -0.0000008
 /2\/22/2\\           0.0000008
 /\2/22/2\\          -0.0000008
 /\2/2/2\2\           0.0000008
 //\222202\          -0.0000008
 //\222220\          -0.0000008
 0022222220           0.0000008
 02/0\22222           0.0000007
 2//22/\\\2          -0.0000007
 /022\22202           0.0000007
 /022\22022           0.0000007
 2/20/2\2\2           0.0000007
 2/20/\2\22          -0.0000007
 /202\20222          -0.0000007
 /202\02222          -0.0000007
 022/02222\           0.0000007
 /\2/22202\          -0.0000007
 /\2/22220\          -0.0000007
 //\2\22220          -0.0000007
 2//22\0\22          -0.0000007
 2//220\2\2           0.0000007
 02/\022222          -0.0000007
 2/\02/2\22           0.0000006
 2/\022/2\2          -0.0000006
 /2\/22022\           0.0000006
 /2\/20222\           0.0000006
 020/22222\           0.0000006
 /\/222\2/\          -0.0000006
 /\/22\2/2\           0.0000006
 /\00222222          -0.0000006
 /\2/\22202           0.0000006
 /02\222220           0.0000006
 /\2/\22022           0.0000006
 /2//2\2\2\          -0.0000006
 /2//22\2\\           0.0000006
 //\\222202          -0.0000006
 //\\222022          -0.0000006
 2/\/\20222          -0.0000006
 2/\/\02222          -0.0000006
 //\2\22202           0.0000005
 //\2\22022           0.0000005
 /20\022222          -0.0000005
 /2//\\2\22          -0.0000005
 /2//\2\2\2           0.0000005
 2/22\2/0\2           0.0000005
 2/22\/2\02          -0.0000005
 0/2\22/2\2          -0.0000005
 0/2\2/2\22           0.0000005
 /\02202222          -0.0000005
 /\02220222          -0.0000005
 02//2\2\22          -0.0000004
 02//22\2\2           0.0000004
 /02\22/2\2          -0.0000004
 /02\2/2\22           0.0000004
 20/2\02222          -0.0000004
 20/2\20222          -0.0000004
 /2/\\20222          -0.0000004
 /2/\\02222          -0.0000004
 /\/\220222           0.0000004
 /\/\202222           0.0000004
 0/2\222202          -0.0000004
 0/2\222022          -0.0000004
 /22/0\2\22           0.0000004
 /22/02\2\2          -0.0000004
 2//02\2\22           0.0000004
 2//022\2\2          -0.0000004
 20/2/\2\22           0.0000004
 20/2/2\2\2          -0.0000004
 /\/022222\          -0.0000004
 /\02022222          -0.0000003
 /022\22220           0.0000003
 /\/\/2222\          -0.0000003
 /\/\022222           0.0000003
 02/2\20222           0.0000003
 02/2\02222           0.0000003
 02//\2222\          -0.0000003
 02/022222\           0.0000003
 /\20022222          -0.0000003
 /20/2\2\22           0.0000003
 /20/22\2\2          -0.0000003
 /02\222022           0.0000003
 /02\222202           0.0000003
 0/\2222220           0.0000003
 202220/2\2          -0.0000003
 20222/0\22           0.0000003
 /0\2222220           0.0000003
 2///\2\2\2           0.0000003
 2///\\2\22          -0.0000003
 /0222/2\2\           0.0000003
 /02222/2\\          -0.0000003
 0020222222          -0.0000003
 20/\202222          -0.0000002
 20/\220222          -0.0000002
 /\0/\22222          -0.0000002
 0/2222/2\\          -0.0000002
 0/222/2\2\           0.0000002
 //22\0222\          -0.0000002
 //22\2022\          -0.0000002
 /\2/\20222           0.0000002
 /\2/\02222           0.0000002
 /02222022\          -0.0000002
 /02220222\          -0.0000002
 0/22\2/2\2           0.0000002
 0/22\/2\22          -0.0000002
 0/22\20222          -0.0000002
 0/22\02222          -0.0000002
 /02\/2222\           0.0000002
 0/20\22222          -0.0000002
 /0\22/2\22           0.0000002
 /0\222/2\2          -0.0000002
 0/\2222202           0.0000002
 0/\2222022           0.0000002
 0/2\/2222\           0.0000002
 /202/\2\22           0.0000002
 /202/2\2\2          -0.0000002
 //2\2/2\2\           0.0000002
 //2\22/2\\          -0.0000002
 0/2222022\           0.0000002
 0/2220222\           0.0000002
 //\022222\           0.0000002
 //2\20222\           0.0000002
 //2\22022\           0.0000002
 /\/2\22220          -0.0000002
 0022220222          -0.0000002
 0022202222          -0.0000002
 //\202222\          -0.0000002
 /\//\2222\          -0.0000002
 /\/0\22222           0.0000002
 /020\22222          -0.0000002
 //22\2220\           0.0000002
 //22\2202\           0.0000002
 //2\\22022           0.0000002
 //2\\22202           0.0000002
 /\2/\22220          -0.0000002
 //222\/\\2          -0.0000002
 0/2\220222           0.0000002
 0/2\202222           0.0000002
 202//\2\22           0.0000002
 202//2\2\2          -0.0000002
 /\//2\2\22          -0.0000002
 /\//22\2\2           0.0000002
 /02022222\          -0.0000002
 /0222\2/2\          -0.0000001
 /02222\2/\           0.0000001
 /\/2\20222          -0.0000001
 /\/2\02222          -0.0000001
 0/2/22\2\2           0.0000001
 0/2/2\2\22          -0.0000001
 /\/2/\2\22          -0.0000001
 /\/2/2\2\2           0.0000001
 2//\\20222          -0.0000001
 2//\\02222          -0.0000001
 /\2//\2\22           0.0000001
 /\2//2\2\2          -0.0000001
 /\2/22022\          -0.0000001
 /\2/20222\          -0.0000001
 002/\22222          -0.0000001
 /02\022222          -0.0000001
 2/0022222\          -0.0000001
 //222/\\\2          -0.0000001
 /0\2/2222\           0.0000001
 //2220\2\2          -0.0000001
 //222\0\22           0.0000001
 //\/\2222\           0.0000001
 0/2/\2222\          -0.0000001
 ///\\2222\          -0.0000001
 //\\/2222\           0.0000001
 /\/2\22022           0.0000001
 /\/2\22202           0.0000001
 //\2\2/2\2           0.0000001
 //\2\/2\22          -0.0000001
 /\02/2222\          -0.0000001
 //202\2\22           0.0000001
 //2022\2\2          -0.0000001
 /2022/2\2\          -0.0000001
 /20222/2\\           0.0000001
 0022022222          -0.0000001
 /\/220222\          -0.0000001
 /\/222022\          -0.0000001
 //22\\2/2\          -0.0000001
 //22\2\2/\           0.0000001
 //20\2222\           0.0000001
 //2\22\2/\          -0.0000001
 //2\2\2/2\           0.0000001
 //2/2\2\2\          -0.0000001
 //2/22\2\\           0.0000001
 /0\0222222          -0.0000001
 0/\0222222          -0.0000001
 /02202222\          -0.0000001
 /0\2220222           0.0000001
 /0\2202222           0.0000001
 //22\/2\2\          -0.0000001
 //22\2/2\\           0.0000001
 0/02\22222          -0.0000001
 //\\022222          -0.0000001
 20/202222\          -0.0000001
 //\2\20222          -0.0000001
 //\2\02222          -0.0000001
 //2\\20222           0.0000001
 //2\\02222           0.0000001
 /0/22\2\22          -0.0000001
 /0/222\2\2           0.0000001
 /\0/22222\           0.0000001
 00222/2\22           0.0000001
 002222/2\2          -0.0000001
 /\/202222\          -0.0000001
 //2202\2\2          -0.0000001
 //220\2\22           0.0000001
 002/22222\           0.0000001
 /02/\2222\          -0.0000001
 0/22/\2\22           0.0000001
 0/22/2\2\2          -0.0000001
 022/2/2\2\          -0.0000001
 022/22/2\\           0.0000001
 0002222222          -0.0000001
 /022\/2\22           0.0000001
 /022\2/2\2          -0.0000001
 0/2022222\           0.0000001
 0/0222222\           0.0000001
 /20202222\           0.0000001
 /20222022\           0.0000001
 /20220222\           0.0000001
 0/0\222222           0.0000001
 /0/\22222\          -0.0000001
 0/\22/2\22           0.0000001
 0/\222/2\2          -0.0000001
 /0\/\22222          -0.0000001
 /022/\2\22          -0.0000000
 /022/2\2\2           0.0000000
 //\/2\2\22          -0.0000000
 //\/22\2\2           0.0000000
 //22/\2\2\          -0.0000000
 //22/2\2\\           0.0000000
 //0\22222\          -0.0000000
 ///2\\2\22           0.0000000
 ///2\2\2\2          -0.0000000
 0/\/\22222          -0.0000000
 //\\220222           0.0000000
 //\\202222           0.0000000
 /\0222/2\2           0.0000000
 /\022/2\22          -0.0000000
 /0/2\2222\          -0.0000000
 //\\22/2\2          -0.0000000
 //\\2/2\22           0.0000000
 //022\2\22           0.0000000
 //0222\2\2          -0.0000000
 0//22\2\22           0.0000000
 0//222\2\2          -0.0000000
 0/2\022222           0.0000000
 //2\22202\          -0.0000000
 //2\22220\          -0.0000000
 /0\/22222\           0.0000000
 //\220222\           0.0000000
 //\222022\           0.0000000
 0//2\2222\           0.0000000
 0//\22222\          -0.0000000
 //0\\22222           0.0000000
 ///\2\2\22           0.0000000
 ///\22\2\2          -0.0000000
 /\/2\2/2\2          -0.0000000
 /\/2\/2\22           0.0000000
 //\2/\2\22           0.0000000
 //\2/2\2\2          -0.0000000
 0/\/22222\           0.0000000
 /002\22222          -0.0000000
 //2/\2\2\2           0.0000000
 //2/\\2\22          -0.0000000
 //\222/2\\           0.0000000
 //\22/2\2\          -0.0000000
 20/220222\          -0.0000000
 20/222022\          -0.0000000
 /022\20222          -0.0000000
 /022\02222          -0.0000000
 /0\2222022          -0.0000000
 /0\2222202          -0.0000000
 //\222\2/\          -0.0000000
 //\22\2/2\           0.0000000
 0/\2022222          -0.0000000
 0/\2/2222\           0.0000000
 /0/\\22222          -0.0000000
 0//\\22222           0.0000000
 //\0\22222          -0.0000000
 /0\2022222          -0.0000000
 //2\\/2\22           0.0000000
 //2\\2/2\2          -0.0000000
 22/2/\\/\2          -0.0000000
 /02\202222          -0.0000000
 /02\220222          -0.0000000
 /00222222\          -0.0000000
 22//2\\/\2           0.0000000
 0/2202222\           0.0000000
 ///222\2\\          -0.0000000
 ///22\2\2\           0.0000000
 /00\222222          -0.0000000
 00/2\22222           0.0000000
 0/\2202222           0.0000000
 0/\2220222           0.0000000
 222//\\/\2           0.0000000
 //2\/2\2\2           0.0000000
 //2\/\2\22          -0.0000000
 0022/2222\           0.0000000
 //02\2222\           0.0000000
 00/\222222          -0.0000000
 /02/2\2\22           0.0000000
 /02/22\2\2          -0.0000000
 00/222222\           0.0000000
 //2\02222\          -0.0000000
 /222/\\/\2           0.0000000
