[27 33 33 27] -2.0
[27 27 33 33] 4.0
[27 34 34 27] -2.0
[27 27 34 34] 4.0
[28 28  0  0] 4.0
[28  0  0 28] -2.0
[28 28  1  1] 4.0
[28  1  1 28] -2.0
[28 28  2  2] 4.0
[28  2  2 28] -2.0
[28 28  3  3] 4.0
[28  3  3 28] -2.0
[28 28  4  4] 4.0
[28  4  4 28] -2.0
[28 28  5  5] 4.0
[28  5  5 28] -2.0
[28 28  6  6] 4.0
[28  6  6 28] -2.0
[28 28  7  7] 4.0
[28  7  7 28] -2.0
[28 28  8  8] 4.0
[28  8  8 28] -2.0
[28 28  9  9] 4.0
[28  9  9 28] -2.0
[28 28 10 10] 4.0
[28 10 10 28] -2.0
[28 28 11 11] 4.0
[28 11 11 28] -2.0
[28 28 12 12] 4.0
[28 12 12 28] -2.0
[28 28 13 13] 4.0
[28 13 13 28] -2.0
[28 28 14 14] 4.0
[28 14 14 28] -2.0
[28 28 15 15] 4.0
[28 15 15 28] -2.0
[28 28 16 16] 4.0
[28 16 16 28] -2.0
[28 28 17 17] 4.0
[28 17 17 28] -2.0
[28 28 18 18] 4.0
[28 18 18 28] -2.0
[28 28 19 19] 4.0
[28 19 19 28] -2.0
[28 28 20 20] 4.0
[28 20 20 28] -2.0
[28 28 21 21] 4.0
[28 21 21 28] -2.0
[28 28 22 22] 4.0
[28 22 22 28] -2.0
[28 28 23 23] 4.0
[28 23 23 28] -2.0
[28 28 24 24] 4.0
[28 24 24 28] -2.0
[28 28 25 25] 4.0
[28 25 25 28] -2.0
[28 28 26 26] 4.0
[28 26 26 28] -2.0
[28 28 27 27] 4.0
[28 27 27 28] -2.0
[28 28 28 28] 2.0
[28 29 29 28] -2.0
[28 28 29 29] 4.0
[28 30 30 28] -2.0
[28 28 30 30] 4.0
[28 31 31 28] -2.0
[28 28 31 31] 4.0
[28 32 32 28] -2.0
[28 28 32 32] 4.0
[28 33 33 28] -2.0
[28 28 33 33] 4.0
[28 34 34 28] -2.0
[28 28 34 34] 4.0
[29 29  0  0] 4.0
[29  0  0 29] -2.0
[29 29  1  1] 4.0
[29  1  1 29] -2.0
[29 29  2  2] 4.0
[29  2  2 29] -2.0
[29 29  3  3] 4.0
[29  3  3 29] -2.0
[29 29  4  4] 4.0
[29  4  4 29] -2.0
[29 29  5  5] 4.0
[29  5  5 29] -2.0
[29 29  6  6] 4.0
[29  6  6 29] -2.0
[29 29  7  7] 4.0
[29  7  7 29] -2.0
[29 29  8  8] 4.0
[29  8  8 29] -2.0
[29 29  9  9] 4.0
[29  9  9 29] -2.0
[29 29 10 10] 4.0
[29 10 10 29] -2.0
[29 29 11 11] 4.0
[29 11 11 29] -2.0
[29 29 12 12] 4.0
[29 12 12 29] -2.0
[29 29 13 13] 4.0
[29 13 13 29] -2.0
[29 29 14 14] 4.0
[29 14 14 29] -2.0
[29 29 15 15] 4.0
[29 15 15 29] -2.0
[29 29 16 16] 4.0
[29 16 16 29] -2.0
[29 29 17 17] 4.0
[29 17 17 29] -2.0
[29 29 18 18] 4.0
[29 18 18 29] -2.0
[29 29 19 19] 4.0
[29 19 19 29] -2.0
[29 29 20 20] 4.0
[29 20 20 29] -2.0
[29 29 21 21] 4.0
[29 21 21 29] -2.0
[29 29 22 22] 4.0
[29 22 22 29] -2.0
[29 29 23 23] 4.0
[29 23 23 29] -2.0
[29 29 24 24] 4.0
[29 24 24 29] -2.0
[29 29 25 25] 4.0
[29 25 25 29] -2.0
[29 29 26 26] 4.0
[29 26 26 29] -2.0
[29 29 27 27] 4.0
[29 27 27 29] -2.0
[29 29 28 28] 4.0
[29 28 28 29] -2.0
[29 29 29 29] 2.0
[29 30 30 29] -2.0
[29 29 30 30] 4.0
[29 31 31 29] -2.0
[29 29 31 31] 4.0
[29 32 32 29] -2.0
[29 29 32 32] 4.0
[29 33 33 29] -2.0
[29 29 33 33] 4.0
[29 34 34 29] -2.0
[29 29 34 34] 4.0
[30 30  0  0] 4.0
[30  0  0 30] -2.0
[30 30  1  1] 4.0
[30  1  1 30] -2.0
[30 30  2  2] 4.0
[30  2  2 30] -2.0
[30 30  3  3] 4.0
[30  3  3 30] -2.0
[30 30  4  4] 4.0
[30  4  4 30] -2.0
[30 30  5  5] 4.0
[30  5  5 30] -2.0
[30 30  6  6] 4.0
[30  6  6 30] -2.0
[30 30  7  7] 4.0
[30  7  7 30] -2.0
[30 30  8  8] 4.0
[30  8  8 30] -2.0
[30 30  9  9] 4.0
[30  9  9 30] -2.0
[30 30 10 10] 4.0
[30 10 10 30] -2.0
[30 30 11 11] 4.0
[30 11 11 30] -2.0
[30 30 12 12] 4.0
[30 12 12 30] -2.0
[30 30 13 13] 4.0
[30 13 13 30] -2.0
[30 30 14 14] 4.0
[30 14 14 30] -2.0
[30 30 15 15] 4.0
[30 15 15 30] -2.0
[30 30 16 16] 4.0
[30 16 16 30] -2.0
[30 30 17 17] 4.0
[30 17 17 30] -2.0
[30 30 18 18] 4.0
[30 18 18 30] -2.0
[30 30 19 19] 4.0
[30 19 19 30] -2.0
[30 30 20 20] 4.0
[30 20 20 30] -2.0
[30 30 21 21] 4.0
[30 21 21 30] -2.0
[30 30 22 22] 4.0
[30 22 22 30] -2.0
[30 30 23 23] 4.0
[30 23 23 30] -2.0
[30 30 24 24] 4.0
[30 24 24 30] -2.0
[30 30 25 25] 4.0
[30 25 25 30] -2.0
[30 30 26 26] 4.0
[30 26 26 30] -2.0
[30 30 27 27] 4.0
[30 27 27 30] -2.0
[30 30 28 28] 4.0
[30 28 28 30] -2.0
[30 30 29 29] 4.0
[30 29 29 30] -2.0
[30 30 30 30] 2.0
[30 31 31 30] -2.0
[30 30 31 31] 4.0
[30 32 32 30] -2.0
[30 30 32 32] 4.0
[30 33 33 30] -2.0
[30 30 33 33] 4.0
[30 34 34 30] -2.0
[30 30 34 34] 4.0
[31 31  0  0] 4.0
[31  0  0 31] -2.0
[31 31  1  1] 4.0
[31  1  1 31] -2.0
[31 31  2  2] 4.0
[31  2  2 31] -2.0
[31 31  3  3] 4.0
[31  3  3 31] -2.0
[31 31  4  4] 4.0
[31  4  4 31] -2.0
[31 31  5  5] 4.0
[31  5  5 31] -2.0
[31 31  6  6] 4.0
[31  6  6 31] -2.0
[31 31  7  7] 4.0
[31  7  7 31] -2.0
[31 31  8  8] 4.0
[31  8  8 31] -2.0
[31 31  9  9] 4.0
[31  9  9 31] -2.0
[31 31 10 10] 4.0
[31 10 10 31] -2.0
[31 31 11 11] 4.0
[31 11 11 31] -2.0
[31 31 12 12] 4.0
[31 12 12 31] -2.0
[31 31 13 13] 4.0
[31 13 13 31] -2.0
[31 31 14 14] 4.0
[31 14 14 31] -2.0
[31 31 15 15] 4.0
[31 15 15 31] -2.0
[31 31 16 16] 4.0
[31 16 16 31] -2.0
[31 31 17 17] 4.0
[31 17 17 31] -2.0
[31 31 18 18] 4.0
[31 18 18 31] -2.0
[31 31 19 19] 4.0
[31 19 19 31] -2.0
[31 31 20 20] 4.0
[31 20 20 31] -2.0
[31 31 21 21] 4.0
[31 21 21 31] -2.0
[31 31 22 22] 4.0
[31 22 22 31] -2.0
[31 31 23 23] 4.0
[31 23 23 31] -2.0
[31 31 24 24] 4.0
[31 24 24 31] -2.0
[31 31 25 25] 4.0
[31 25 25 31] -2.0
[31 31 26 26] 4.0
[31 26 26 31] -2.0
[31 31 27 27] 4.0
[31 27 27 31] -2.0
[31 31 28 28] 4.0
[31 28 28 31] -2.0
[31 31 29 29] 4.0
[31 29 29 31] -2.0
[31 31 30 30] 4.0
[31 30 30 31] -2.0
[31 31 31 31] 2.0
[31 32 32 31] -2.0
[31 31 32 32] 4.0
[31 33 33 31] -2.0
[31 31 33 33] 4.0
[31 34 34 31] -2.0
[31 31 34 34] 4.0
[32 32  0  0] 4.0
[32  0  0 32] -2.0
[32 32  1  1] 4.0
[32  1  1 32] -2.0
[32 32  2  2] 4.0
[32  2  2 32] -2.0
[32 32  3  3] 4.0
[32  3  3 32] -2.0
[32 32  4  4] 4.0
[32  4  4 32] -2.0
[32 32  5  5] 4.0
[32  5  5 32] -2.0
[32 32  6  6] 4.0
[32  6  6 32] -2.0
[32 32  7  7] 4.0
[32  7  7 32] -2.0
[32 32  8  8] 4.0
[32  8  8 32] -2.0
[32 32  9  9] 4.0
[32  9  9 32] -2.0
[32 32 10 10] 4.0
[32 10 10 32] -2.0
[32 32 11 11] 4.0
[32 11 11 32] -2.0
[32 32 12 12] 4.0
[32 12 12 32] -2.0
[32 32 13 13] 4.0
[32 13 13 32] -2.0
[32 32 14 14] 4.0
[32 14 14 32] -2.0
[32 32 15 15] 4.0
[32 15 15 32] -2.0
[32 32 16 16] 4.0
[32 16 16 32] -2.0
[32 32 17 17] 4.0
[32 17 17 32] -2.0
[32 32 18 18] 4.0
[32 18 18 32] -2.0
[32 32 19 19] 4.0
[32 19 19 32] -2.0
[32 32 20 20] 4.0
[32 20 20 32] -2.0
[32 32 21 21] 4.0
[32 21 21 32] -2.0
[32 32 22 22] 4.0
[32 22 22 32] -2.0
[32 32 23 23] 4.0
[32 23 23 32] -2.0
[32 32 24 24] 4.0
[32 24 24 32] -2.0
[32 32 25 25] 4.0
[32 25 25 32] -2.0
[32 32 26 26] 4.0
[32 26 26 32] -2.0
[32 32 27 27] 4.0
[32 27 27 32] -2.0
[32 32 28 28] 4.0
[32 28 28 32] -2.0
[32 32 29 29] 4.0
[32 29 29 32] -2.0
[32 32 30 30] 4.0
[32 30 30 32] -2.0
[32 32 31 31] 4.0
[32 31 31 32] -2.0
[32 32 32 32] 2.0
[32 33 33 32] -2.0
[32 32 33 33] 4.0
[32 34 34 32] -2.0
[32 32 34 34] 4.0
[33 33  0  0] 4.0
[33  0  0 33] -2.0
[33 33  1  1] 4.0
[33  1  1 33] -2.0
[33 33  2  2] 4.0
[33  2  2 33] -2.0
[33 33  3  3] 4.0
[33  3  3 33] -2.0
[33 33  4  4] 4.0
[33  4  4 33] -2.0
[33 33  5  5] 4.0
[33  5  5 33] -2.0
[33 33  6  6] 4.0
[33  6  6 33] -2.0
[33 33  7  7] 4.0
[33  7  7 33] -2.0
[33 33  8  8] 4.0
[33  8  8 33] -2.0
[33 33  9  9] 4.0
[33  9  9 33] -2.0
[33 33 10 10] 4.0
[33 10 10 33] -2.0
[33 33 11 11] 4.0
[33 11 11 33] -2.0
[33 33 12 12] 4.0
[33 12 12 33] -2.0
[33 33 13 13] 4.0
[33 13 13 33] -2.0
[33 33 14 14] 4.0
[33 14 14 33] -2.0
[33 33 15 15] 4.0
[33 15 15 33] -2.0
[33 33 16 16] 4.0
[33 16 16 33] -2.0
[33 33 17 17] 4.0
[33 17 17 33] -2.0
[33 33 18 18] 4.0
[33 18 18 33] -2.0
[33 33 19 19] 4.0
[33 19 19 33] -2.0
[33 33 20 20] 4.0
[33 20 20 33] -2.0
[33 33 21 21] 4.0
[33 21 21 33] -2.0
[33 33 22 22] 4.0
[33 22 22 33] -2.0
[33 33 23 23] 4.0
[33 23 23 33] -2.0
[33 33 24 24] 4.0
[33 24 24 33] -2.0
[33 33 25 25] 4.0
[33 25 25 33] -2.0
[33 33 26 26] 4.0
[33 26 26 33] -2.0
[33 33 27 27] 4.0
[33 27 27 33] -2.0
[33 33 28 28] 4.0
[33 28 28 33] -2.0
[33 33 29 29] 4.0
[33 29 29 33] -2.0
[33 33 30 30] 4.0
[33 30 30 33] -2.0
[33 33 31 31] 4.0
[33 31 31 33] -2.0
[33 33 32 32] 4.0
[33 32 32 33] -2.0
[33 33 33 33] 2.0
[33 34 34 33] -2.0
[33 33 34 34] 4.0
[34 34  0  0] 4.0
[34  0  0 34] -2.0
[34 34  1  1] 4.0
[34  1  1 34] -2.0
[34 34  2  2] 4.0
[34  2  2 34] -2.0
[34 34  3  3] 4.0
[34  3  3 34] -2.0
[34 34  4  4] 4.0
[34  4  4 34] -2.0
[34 34  5  5] 4.0
[34  5  5 34] -2.0
[34 34  6  6] 4.0
[34  6  6 34] -2.0
[34 34  7  7] 4.0
[34  7  7 34] -2.0
[34 34  8  8] 4.0
[34  8  8 34] -2.0
[34 34  9  9] 4.0
[34  9  9 34] -2.0
[34 34 10 10] 4.0
[34 10 10 34] -2.0
[34 34 11 11] 4.0
[34 11 11 34] -2.0
[34 34 12 12] 4.0
[34 12 12 34] -2.0
[34 34 13 13] 4.0
[34 13 13 34] -2.0
[34 34 14 14] 4.0
[34 14 14 34] -2.0
[34 34 15 15] 4.0
[34 15 15 34] -2.0
[34 34 16 16] 4.0
[34 16 16 34] -2.0
[34 34 17 17] 4.0
[34 17 17 34] -2.0
[34 34 18 18] 4.0
[34 18 18 34] -2.0
[34 34 19 19] 4.0
[34 19 19 34] -2.0
[34 34 20 20] 4.0
[34 20 20 34] -2.0
[34 34 21 21] 4.0
[34 21 21 34] -2.0
[34 34 22 22] 4.0
[34 22 22 34] -2.0
[34 34 23 23] 4.0
[34 23 23 34] -2.0
[34 34 24 24] 4.0
[34 24 24 34] -2.0
[34 34 25 25] 4.0
[34 25 25 34] -2.0
[34 34 26 26] 4.0
[34 26 26 34] -2.0
[34 34 27 27] 4.0
[34 27 27 34] -2.0
[34 34 28 28] 4.0
[34 28 28 34] -2.0
[34 34 29 29] 4.0
[34 29 29 34] -2.0
[34 34 30 30] 4.0
[34 30 30 34] -2.0
[34 34 31 31] 4.0
[34 31 31 34] -2.0
[34 34 32 32] 4.0
[34 32 32 34] -2.0
[34 34 33 33] 4.0
[34 33 33 34] -2.0
[34 34 34 34] 2.0
