                   11                    3                    3                   13   2.4029492538173807E-005
                   12                    3                    3                   13  -1.3447834130536726E-004
                   13                    3                    3                   13   5.0526121823520803E-006
                   11                    3                    4                   13  -1.7028564121120238E-006
                   12                    3                    4                   13  -1.3460848971139161E-006
                   13                    3                    4                   13   7.6868464980571900E-008
                    2                    3                   11                   13   2.5525319743035318E-002
                    3                    3                   11                   13   4.3742358566505044E-006
                    4                    3                   11                   13   6.2045492076623060E-006
                    2                    3                   12                   13  -1.1594055626753012E-004
                    3                    3                   12                   13  -5.7992543526922259E-004
                    4                    3                   12                   13   6.5508631187157035E-006
                    2                    3                   13                   13   1.6591132989896443E-004
                    3                    3                   13                   13   1.9647143321304962E-004
                    4                    3                   13                   13  -1.4687763338312675E-005
                    2                    4                    1                    1   3.7805440633172105E-004
                    3                    4                    1                    1  -2.1240559089673626E-004
                    4                    4                    1                    1   1.0055457161522110E-005
                    1                    4                    2                    1  -1.8902720316587164E-004
                    1                    4                    3                    1   1.0620279544836497E-004
                    1                    4                    4                    1  -5.0277285807613946E-006
                    2                    4                    2                    2   1.9105609228266539E-004
                    3                    4                    2                    2  -9.6223358197425893E-005
                    4                    4                    2                    2   4.2096513538509146E-006
                    2                    4                    3                    2  -7.6194365696185217E-005
                    3                    4                    3                    2  -1.8424365112463791E-006
                    4                    4                    3                    2   2.6252470849287638E-007
                    2                    4                    4                    2   3.5501910825740465E-006
                    3                    4                    4                    2   2.4011515489282271E-007
                    4                    4                    4                    2  -2.4861824415299574E-007
                    5                    4                    5                    2   1.8003416300559615E-006
                    6                    4                    5                    2   7.5654059180991758E-006
                    7                    4                    5                    2  -4.8645069091316299E-006
                    5                    4                    6                    2   3.3163527238991054E-006
                    6                    4                    6                    2  -3.4129945841991871E-007
                    7                    4                    6                    2   4.7689565051376946E-007
                    5                    4                    7                    2  -2.0184133094850410E-006
                    6                    4                    7                    2   5.9421667231092534E-007
                    7                    4                    7                    2  -7.9858749723233175E-007
                    8                    4                    8                    2   1.8003416300559382E-006
                    9                    4                    8                    2   7.5654059180992385E-006
                   10                    4                    8                    2  -4.8645069091316384E-006
                    8                    4                    9                    2   3.3163527238991524E-006
                    9                    4                    9                    2  -3.4129945841991527E-007
                   10                    4                    9                    2   4.7689565051376703E-007
                    8                    4                   10                    2  -2.0184133094850389E-006
                    9                    4                   10                    2   5.9421667231092492E-007
                   10                    4                   10                    2  -7.9858749723233101E-007
                   11                    4                   11                    2   1.8003416300559412E-006
                   12                    4                   11                    2   7.5654059180992122E-006
                   13                    4                   11                    2  -4.8645069091316291E-006
                   11                    4                   12                    2   3.3163527238991338E-006
                   12                    4                   12                    2  -3.4129945841991670E-007
                   13                    4                   12                    2   4.7689565051376734E-007
                   11                    4                   13                    2  -2.0184133094850241E-006
                   12                    4                   13                    2   5.9421667231092577E-007
                   13                    4                   13                    2  -7.9858749723233281E-007
                    2                    4                    2                    3   6.6056172423181703E-004
                    3                    4                    2                    3  -4.6578095069891999E-006
                    4                    4                    2                    3   2.6252470849287638E-007
                    2                    4                    3                    3  -8.6595991643892672E-008
                    3                    4                    3                    3  -1.6863603411649590E-005
                    4                    4                    3                    3   2.7240257489735210E-007
                    2                    4                    4                    3   2.4011515489282260E-007
                    3                    4                    4                    3   2.5452212780103066E-007
                    4                    4                    4                    3  -4.2058932812824866E-007
                    5                    4                    5                    3   8.8078074263910660E-005
                    6                    4                    5                    3  -1.6548137434098780E-006
                    7                    4                    5                    3   1.3574618561622213E-006
                    5                    4                    6                    3  -2.7836468066554083E-006
                    6                    4                    6                    3  -8.9843405756102983E-006
                    7                    4                    6                    3   1.5028459392372168E-006
                    5                    4                    7                    3   1.5592298242061644E-006
                    6                    4                    7                    3   1.5603314701752661E-006
                    7                    4                    7                    3  -2.8135106390472373E-006
                    8                    4                    8                    3   8.8078074263910958E-005
                    9                    4                    8                    3  -1.6548137434097742E-006
                   10                    4                    8                    3   1.3574618561622225E-006
                    8                    4                    9                    3  -2.7836468066552931E-006
                    9                    4                    9                    3  -8.9843405756103491E-006
                   10                    4                    9                    3   1.5028459392372231E-006
                    8                    4                   10                    3   1.5592298242061657E-006
                    9                    4                   10                    3   1.5603314701752671E-006
                   10                    4                   10                    3  -2.8135106390472437E-006
                   11                    4                   11                    3   8.8078074263910674E-005
                   12                    4                   11                    3  -1.6548137434098303E-006
                   13                    4                   11                    3   1.3574618561622168E-006
                   11                    4                   12                    3  -2.7836468066553478E-006
                   12                    4                   12                    3  -8.9843405756103355E-006
                   13                    4                   12                    3   1.5028459392372198E-006
                   11                    4                   13                    3   1.5592298242061604E-006
                   12                    4                   13                    3   1.5603314701752631E-006
                   13                    4                   13                    3  -2.8135106390472428E-006
                    2                    4                    2                    4  -1.1419877513896553E-003
                    3                    4                    2                    4   1.3415678633808984E-006
                    4                    4                    2                    4  -2.4861824415299606E-007
                    2                    4                    3                    4   1.3415678633808984E-006
                    3                    4                    3                    4   3.1533217272627886E-005
                    4                    4                    3                    4  -4.2058932812824855E-007
                    2                    4                    4                    4  -2.4861824415299606E-007
                    3                    4                    4                    4  -4.2058932812824855E-007
                    4                    4                    4                    4   7.4080634722550485E-007
                    5                    4                    5                    4  -2.2187805520989938E-004
                    6                    4                    5                    4   1.4581186421608641E-007
                    7                    4                    5                    4  -1.3409056896352746E-006
                    5                    4                    6                    4   1.4581186421608641E-007
                    6                    4                    6                    4   1.9403639098314360E-005
                    7                    4                    6                    4  -3.3530263611195326E-006
                    5                    4                    7                    4  -1.3409056896352746E-006
                    6                    4                    7                    4  -3.3530263611195326E-006
                    7                    4                    7                    4   5.6452386695237359E-006
                    8                    4                    8                    4  -2.2187805520989889E-004
                    9                    4                    8                    4   1.4581186421579810E-007
                   10                    4                    8                    4  -1.3409056896352664E-006
                    8                    4                    9                    4   1.4581186421579810E-007
                    9                    4                    9                    4   1.9403639098314432E-005
                   10                    4                    9                    4  -3.3530263611195351E-006
                    8                    4                   10                    4  -1.3409056896352664E-006
                    9                    4                   10                    4  -3.3530263611195351E-006
                   10                    4                   10                    4   5.6452386695237359E-006
                   11                    4                   11                    4  -2.2187805520989910E-004
                   12                    4                   11                    4   1.4581186421591676E-007
                   13                    4                   11                    4  -1.3409056896352605E-006
                   11                    4                   12                    4   1.4581186421591676E-007
                   12                    4                   12                    4   1.9403639098314628E-005
                   13                    4                   12                    4  -3.3530263611195368E-006
                   11                    4                   13                    4  -1.3409056896352605E-006
                   12                    4                   13                    4  -3.3530263611195368E-006
                   13                    4                   13                    4   5.6452386695237291E-006
                    5                    4                    2                    5  -1.9594709310080953E-004
                    6                    4                    2                    5   1.2719889029454484E-004
                    7                    4                    2                    5  -6.6912527962498141E-005
                    5                    4                    3                    5   1.0166718835805320E-004
                    6                    4                    3                    5  -9.9807922961914105E-008
                    7                    4                    3                    5  -1.7028564121120596E-006
                    5                    4                    4                    5  -4.6784724931780567E-006
                    6                    4                    4                    5  -1.6966286420294985E-007
                    7                    4                    4                    5   2.3783223347690735E-007
                    2                    4                    5                    5   4.0257821856520202E-004
                    3                    4                    5                    5  -1.7747486204977420E-004
                    4                    4                    5                    5   8.5430046335166549E-006
                    2                    4                    6                    5  -2.1627620096800393E-004
                    3                    4                    6                    5  -3.3513321877774263E-006
                    4                    4                    6                    5   5.2615713607579524E-007
                    2                    4                    7                    5   1.1609266730851239E-004
                    3                    4                    7                    5   6.2045492076622950E-006
                    4                    4                    7                    5  -6.4287961823566022E-007
                    5                    4                    2                    6  -3.7836034944176914E-004
                    6                    4                    2                    6   2.0595479145977176E-006
                    7                    4                    2                    6  -2.8060375749649040E-006
                    5                    4                    3                    6   2.2607845378250920E-006
                    6                    4                    3                    6   2.1732628786404831E-007
                    7                    4                    3                    6  -1.3460848971139449E-006
                    5                    4                    4                    6  -1.6966286420294961E-007
                    6                    4                    4                    6  -1.0406229700649281E-007
                    7                    4                    4                    6   1.1418359095136141E-007
                    2                    4                    5                    6   8.5971369115945791E-004
                    3                    4                    5                    6  -9.2938807716199958E-006
                    4                    4                    5                    6   5.2615713607579556E-007
                    2                    4                    6                    6  -8.9780002387563950E-006
                    3                    4                    6                    6  -1.7808047012364741E-005
                    4                    4                    6                    6   2.7444309205301903E-007
                    2                    4                    7                    6   8.9641552205719737E-006
                    3                    4                    7                    6   6.5508631187156807E-006
                    4                    4                    7                    6  -4.9687767758727174E-007
                    5                    4                    2                    7   6.1108943182496065E-004
                    6                    4                    2                    7  -8.3931167372554492E-006
                    7                    4                    2                    7   5.8195215651260928E-006
                    5                    4                    3                    7  -7.0259633361879584E-006
                    6                    4                    3                    7   9.3580545282575747E-006
                    7                    4                    3                    7   7.6868464980574282E-008
                    5                    4                    4                    7   2.3783223347691195E-007
                    6                    4                    4                    7   1.1418359095136184E-007
                    7                    4                    4                    7  -8.4457449523192043E-008
                    2                    4                    5                    7  -2.0597476062384759E-003
                    3                    4                    5                    7   1.0962043028231185E-005
                    4                    4                    5                    7  -6.4287961823566022E-007
                    2                    4                    6                    7   1.5278113003820167E-005
                    3                    4                    6                    7   4.2622680860535431E-005
                    4                    4                    6                    7  -4.9687767758727217E-007
                    2                    4                    7                    7  -1.6110370288383072E-005
                    3                    4                    7                    7  -1.4687763338312714E-005
                    4                    4                    7                    7   1.1729655375487482E-006
                    8                    4                    2                    8  -1.9594709310080915E-004
                    9                    4                    2                    8   1.2719889029454474E-004
                   10                    4                    2                    8  -6.6912527962498087E-005
                    8                    4                    3                    8   1.0166718835805321E-004
                    9                    4                    3                    8  -9.9807922961793469E-008
                   10                    4                    3                    8  -1.7028564121120431E-006
                    8                    4                    4                    8  -4.6784724931780550E-006
                    9                    4                    4                    8  -1.6966286420295551E-007
                   10                    4                    4                    8   2.3783223347690952E-007
                    2                    4                    8                    8   4.0257821856520132E-004
                    3                    4                    8                    8  -1.7747486204977401E-004
                    4                    4                    8                    8   8.5430046335166566E-006
                    2                    4                    9                    8  -2.1627620096800306E-004
                    3                    4                    9                    8  -3.3513321877776457E-006
                    4                    4                    9                    8   5.2615713607580763E-007
                    2                    4                   10                    8   1.1609266730851236E-004
                    3                    4                   10                    8   6.2045492076622755E-006
                    4                    4                   10                    8  -6.4287961823565906E-007
                    8                    4                    2                    9  -3.7836034944177191E-004
                    9                    4                    2                    9   2.0595479145974215E-006
                   10                    4                    2                    9  -2.8060375749649963E-006
                    8                    4                    3                    9   2.2607845378252275E-006
                    9                    4                    3                    9   2.1732628786405233E-007
                   10                    4                    3                    9  -1.3460848971139527E-006
                    8                    4                    4                    9  -1.6966286420295533E-007
                    9                    4                    4                    9  -1.0406229700649427E-007
                   10                    4                    4                    9   1.1418359095136302E-007
                    2                    4                    8                    9   8.5971369115946409E-004
                    3                    4                    8                    9  -9.2938807716201906E-006
                    4                    4                    8                    9   5.2615713607580742E-007
                    2                    4                    9                    9  -8.9780002387556327E-006
                    3                    4                    9                    9  -1.7808047012364829E-005
                    4                    4                    9                    9   2.7444309205302279E-007
                    2                    4                   10                    9   8.9641552205721092E-006
                    3                    4                   10                    9   6.5508631187157247E-006
                    4                    4                   10                    9  -4.9687767758727608E-007
                    8                    4                    2                   10   6.1108943182496033E-004
                    9                    4                    2                   10  -8.3931167372547123E-006
                   10                    4                    2                   10   5.8195215651260852E-006
                    8                    4                    3                   10  -7.0259633361879737E-006
                    9                    4                    3                   10   9.3580545282574900E-006
                   10                    4                    3                   10   7.6868464980568776E-008
                    8                    4                    4                   10   2.3783223347691174E-007
                    9                    4                    4                   10   1.1418359095136285E-007
                   10                    4                    4                   10  -8.4457449523191672E-008
                    2                    4                    8                   10  -2.0597476062384720E-003
                    3                    4                    8                   10   1.0962043028231163E-005
                    4                    4                    8                   10  -6.4287961823565906E-007
                    2                    4                    9                   10   1.5278113003817711E-005
                    3                    4                    9                   10   4.2622680860535377E-005
                    4                    4                    9                   10  -4.9687767758727534E-007
                    2                    4                   10                   10  -1.6110370288383072E-005
                    3                    4                   10                   10  -1.4687763338312678E-005
                    4                    4                   10                   10   1.1729655375487461E-006
                   11                    4                    2                   11  -1.9594709310080921E-004
                   12                    4                    2                   11   1.2719889029454455E-004
                   13                    4                    2                   11  -6.6912527962498141E-005
                   11                    4                    3                   11   1.0166718835805320E-004
                   12                    4                    3                   11  -9.9807922961842226E-008
                   13                    4                    3                   11  -1.7028564121120289E-006
                   11                    4                    4                   11  -4.6784724931780584E-006
                   12                    4                    4                   11  -1.6966286420295305E-007
                   13                    4                    4                   11   2.3783223347691124E-007
                    2                    4                   11                   11   4.0257821856520164E-004
                    3                    4                   11                   11  -1.7747486204977404E-004
                    4                    4                   11                   11   8.5430046335166447E-006
                    2                    4                   12                   11  -2.1627620096800380E-004
                    3                    4                   12                   11  -3.3513321877775614E-006
                    4                    4                   12                   11   5.2615713607580107E-007
                    2                    4                   13                   11   1.1609266730851217E-004
                    3                    4                   13                   11   6.2045492076622831E-006
                    4                    4                   13                   11  -6.4287961823565938E-007
                   11                    4                    2                   12  -3.7836034944177039E-004
                   12                    4                    2                   12   2.0595479145975334E-006
                   13                    4                    2                   12  -2.8060375749649336E-006
                   11                    4                    3                   12   2.2607845378251504E-006
                   12                    4                    3                   12   2.1732628786409410E-007
                   13                    4                    3                   12  -1.3460848971139408E-006
                   11                    4                    4                   12  -1.6966286420295294E-007
                   12                    4                    4                   12  -1.0406229700649361E-007
                   13                    4                    4                   12   1.1418359095136280E-007
                    2                    4                   11                   12   8.5971369115946095E-004
                    3                    4                   11                   12  -9.2938807716200822E-006
                    4                    4                   11                   12   5.2615713607580032E-007
                    2                    4                   12                   12  -8.9780002387559630E-006
                    3                    4                   12                   12  -1.7808047012364819E-005
                    4                    4                   12                   12   2.7444309205302104E-007
                    2                    4                   13                   12   8.9641552205719991E-006
                    3                    4                   13                   12   6.5508631187157061E-006
                    4                    4                   13                   12  -4.9687767758727428E-007
                   11                    4                    2                   13   6.1108943182495924E-004
                   12                    4                    2                   13  -8.3931167372549800E-006
                   13                    4                    2                   13   5.8195215651260539E-006
                   11                    4                    3                   13  -7.0259633361879813E-006
                   12                    4                    3                   13   9.3580545282575324E-006
                   13                    4                    3                   13   7.6868464980562357E-008
                   11                    4                    4                   13   2.3783223347691180E-007
                   12                    4                    4                   13   1.1418359095136153E-007
                   13                    4                    4                   13  -8.4457449523192109E-008
                    2                    4                   11                   13  -2.0597476062384707E-003
                    3                    4                   11                   13   1.0962043028231180E-005
                    4                    4                   11                   13  -6.4287961823565916E-007
                    2                    4                   12                   13   1.5278113003818801E-005
                    3                    4                   12                   13   4.2622680860535404E-005
                    4                    4                   12                   13  -4.9687767758727481E-007
                    2                    4                   13                   13  -1.6110370288382984E-005
                    3                    4                   13                   13  -1.4687763338312675E-005
                    4                    4                   13                   13   1.1729655375487527E-006
                    5                    5                    1                    1   3.9741272988323129     
                    6                    5                    1                    1   1.6945883755797024E-002
                    7                    5                    1                    1   1.4263286434580125E-002
                    1                    5                    5                    1  -1.9870636494162324     
                    1                    5                    6                    1  -8.4729418778990220E-003
                    1                    5                    7                    1  -7.1316432172899881E-003
                    5                    5                    2                    2   3.9621420983740050     
                    6                    5                    2                    2   1.7655434359712781E-002
                    7                    5                    2                    2   1.4266015077400477E-002
                    5                    5                    3                    2   1.6618348777286147E-002
                    6                    5                    3                    2  -7.3176303167640788E-002
                    7                    5                    3                    2   2.5525319743035343E-002
                    5                    5                    4                    2   4.0257821856520246E-004
                    6                    5                    4                    2   8.5971369115945824E-004
                    7                    5                    4                    2  -2.0597476062384807E-003
                    2                    5                    5                    2  -1.9792437797308957     
                    3                    5                    5                    2  -8.0362602704480840E-003
                    4                    5                    5                    2  -1.9594709310080967E-004
                    2                    5                    6                    2  -8.5747651292662399E-003
                    3                    5                    6                    2   1.1816086905533461E-003
                    4                    5                    6                    2  -3.7836034944176920E-004
                    2                    5                    7                    2  -7.1423297398605168E-003
                    3                    5                    7                    2  -5.9739746023134968E-003
                    4                    5                    7                    2   6.1108943182496065E-004
                    5                    5                    2                    3   1.6618348777286136E-002
                    6                    5                    2                    3   1.2719108433347247E-002
                    7                    5                    2                    3  -3.9519628711696337E-003
                    5                    5                    3                    3   1.2794755390669396E-002
                    6                    5                    3                    3  -7.3924010039600049E-004
                    7                    5                    3                    3   4.3742358566511575E-006
                    5                    5                    4                    3  -1.7747486204977412E-004
                    6                    5                    4                    3  -9.2938807716199907E-006
                    7                    5                    4                    3   1.0962043028231185E-005
                    2                    5                    5                    3  -8.0362602704480857E-003
                    3                    5                    5                    3  -7.3425518441161425E-003
                    4                    5                    5                    3   1.0166718835805313E-004
                    2                    5                    6                    3  -9.0748416109763842E-003
                    3                    5                    6                    3   1.2000952534485500E-004
                    4                    5                    6                    3   2.2607845378250568E-006
                    2                    5                    7                    3   2.6174837574747330E-003
                    3                    5                    7                    3   2.4029492538172597E-005
                    4                    5                    7                    3  -7.0259633361879754E-006
                    5                    5                    2                    4   4.0257821856520202E-004
                    6                    5                    2                    4  -2.1627620096800393E-004
                    7                    5                    2                    4   1.1609266730851239E-004
                    5                    5                    3                    4  -1.7747486204977420E-004
                    6                    5                    3                    4  -3.3513321877774263E-006
                    7                    5                    3                    4   6.2045492076622950E-006
                    5                    5                    4                    4   8.5430046335166549E-006
                    6                    5                    4                    4   5.2615713607579524E-007
                    7                    5                    4                    4  -6.4287961823566022E-007
                    2                    5                    5                    4  -1.9594709310080953E-004
                    3                    5                    5                    4   1.0166718835805320E-004
                    4                    5                    5                    4  -4.6784724931780567E-006
                    2                    5                    6                    4   1.2719889029454484E-004
                    3                    5                    6                    4  -9.9807922961914105E-008
                    4                    5                    6                    4  -1.6966286420294985E-007
                    2                    5                    7                    4  -6.6912527962498141E-005
                    3                    5                    7                    4  -1.7028564121120596E-006
                    4                    5                    7                    4   2.3783223347690735E-007
                    2                    5                    2                    5   1.4008708774344929E-003
                    3                    5                    2                    5   2.0345297527962352E-004
                    4                    5                    2                    5   1.8003416300559626E-006
                    2                    5                    3                    5   2.0345297527962352E-004
                    3                    5                    3                    5  -2.8354358419401936E-002
                    4                    5                    3                    5   8.8078074263910565E-005
                    2                    5                    4                    5   1.8003416300559626E-006
                    3                    5                    4                    5   8.8078074263910565E-005
                    4                    5                    4                    5  -2.2187805520990051E-004
                    5                    5                    5                    5   1.9785448695630308     
                    6                    5                    5                    5   9.2009032931173445E-003
                    7                    5                    5                    5   7.3231637515447368E-003
                    5                    5                    6                    5   9.2009032931173445E-003
                    6                    5                    6                    5  -8.0104132140084078E-002
                    7                    5                    6                    5   1.9138822875949191E-002
                    5                    5                    7                    5   7.3231637515447368E-003
                    6                    5                    7                    5   1.9138822875949191E-002
                    7                    5                    7                    5  -2.0008134862197616E-002
                    8                    5                    8                    5   1.2277660466299973E-003
                    9                    5                    8                    5   3.8358232382263532E-005
                   10                    5                    8                    5   3.1538234561765873E-005
                    8                    5                    9                    5   3.8358232382263532E-005
                    9                    5                    9                    5  -8.1554539628474615E-003
                   10                    5                    9                    5   1.7560088281155782E-003
                    8                    5                   10                    5   3.1538234561765873E-005
                    9                    5                   10                    5   1.7560088281155782E-003
                   10                    5                   10                    5  -2.7938409754656064E-003
                   11                    5                   11                    5   1.2277660466299975E-003
                   12                    5                   11                    5   3.8358232382259500E-005
                   13                    5                   11                    5   3.1538234561766639E-005
                   11                    5                   12                    5   3.8358232382259500E-005
                   12                    5                   12                    5  -8.1554539628474233E-003
                   13                    5                   12                    5   1.7560088281155795E-003
                   11                    5                   13                    5   3.1538234561766639E-005
                   12                    5                   13                    5   1.7560088281155795E-003
                   13                    5                   13                    5  -2.7938409754656008E-003
                    2                    5                    2                    6   1.5124932814429185E-004
                    3                    5                    2                    6  -1.7867210670306961E-005
                    4                    5                    2                    6   3.3163527238991164E-006
                    2                    5                    3                    6  -1.6087980822143057E-003
                    3                    5                    3                    6  -2.4831148802014922E-004
                    4                    5                    3                    6  -2.7836468066554172E-006
                    2                    5                    4                    6   7.5654059180991910E-006
                    3                    5                    4                    6  -1.6548137434098773E-006
                    4                    5                    4                    6   1.4581186421608643E-007
                    5                    5                    5                    6   9.2009032931173410E-003
                    6                    5                    5                    6   5.9306509216878025E-003
                    7                    5                    5                    6  -1.9431494209320433E-003
                    5                    5                    6                    6   7.9917894413309518E-003
                    6                    5                    6                    6  -8.5796410226320356E-004
                    7                    5                    6                    6  -5.0390180579365145E-005
                    5                    5                    7                    6  -2.3260627369646424E-003
                    6                    5                    7                    6  -9.5538376186812027E-005
                    7                    5                    7                    6   7.4653642475830571E-005
                    8                    5                    8                    6   3.8358232382254201E-005
